name,zone,layer,list,args,has_args
SweetsDecoratePartsSpoon,BeltConveyerExGalaxy,Common,MapPartsInfo,"-1,2,-1,-1",1
SweetsDecoratePartsSpoon,BeltConveyerExGalaxy,Common,MapPartsInfo,"-1,3,-1,-1",1
SweetsDecoratePartsSpoon,BirthdayCakeZone,LayerA,MapPartsInfo,"-1,0,-1,-1",1
SweetsDecoratePartsSpoon,BirthdayCakeZone,LayerA,MapPartsInfo,"-1,1,-1,-1",1
SweetsDecoratePartsSpoon,ChoConveyorZone,LayerA,MapPartsInfo,"-1,0,-1,-1",1
SweetsDecoratePartsSpoon,ChoConveyorZone,LayerA,MapPartsInfo,"-1,2,-1,-1",1
SweetsDecoratePartsSpoon,ChoConveyorZone,LayerA,MapPartsInfo,"-1,3,-1,-1",1
SweetsDecoratePartsSpoon,FactoryGalaxy,LayerC,MapPartsInfo,"-1,1,-1,-1",1
SweetsDecoratePartsSpoon,FactoryGalaxy,LayerC,MapPartsInfo,"-1,3,-1,-1",1
SweetsDecoratePartsSpoon,HopperBottleZone,Common,MapPartsInfo,"-1,3,-1,-1",1
TeresaMansionLightA,TeresaHouseZone,LayerA,MapPartsInfo,"-1,-1,-1,-1",0
TeresaMansionLightB,TeresaHouseZone,Common,MapPartsInfo,"-1,-1,-1,-1",0
TeresaRacePartsA,TeresaRaceZone,Common,MapPartsInfo,"-1,-1,-1,-1",0
ToyFactoryDecoratePartsGearA,FactoryGalaxy,Common,MapPartsInfo,"-1,-1,-1,-1",0
TriPodBossBodyA,TriPodBossZone,LayerA,MapPartsInfo,"9,3,240,-1",1
TriPodBossGearA,TriPodBossZone,LayerA,MapPartsInfo,"0,1,131,-1",1
TriPodBossGearA,TriPodBossZone,LayerA,MapPartsInfo,"0,1,141,-1",1
TriPodBossGearA,TriPodBossZone,LayerA,MapPartsInfo,"0,1,142,-1",1
TriPodBossGearA,TriPodBossZone,LayerA,MapPartsInfo,"3,1,132,-1",1
TriPodBossGearA,TriPodBossZone,LayerA,MapPartsInfo,"3,1,150,-1",1
TriPodBossGearA,TriPodBossZone,LayerA,MapPartsInfo,"3,1,164,-1",1
TriPodBossGearA,TriPodBossZone,LayerA,MapPartsInfo,"6,1,142,-1",1
TriPodBossGearA,TriPodBossZone,LayerA,MapPartsInfo,"6,1,152,-1",1
TriPodBossGearA,TriPodBossZone,LayerA,MapPartsInfo,"6,1,158,-1",1
TriPodBossGearB,TriPodBossZone,LayerA,MapPartsInfo,"0,1,138,-1",1
TriPodBossGearB,TriPodBossZone,LayerA,MapPartsInfo,"0,1,176,-1",1
TriPodBossGearB,TriPodBossZone,LayerA,MapPartsInfo,"0,2,130,-1",1
TriPodBossGearB,TriPodBossZone,LayerA,MapPartsInfo,"3,1,134,-1",1
TriPodBossGearB,TriPodBossZone,LayerA,MapPartsInfo,"3,1,142,-1",1
TriPodBossGearB,TriPodBossZone,LayerA,MapPartsInfo,"3,1,172,-1",1
TriPodBossGearB,TriPodBossZone,LayerA,MapPartsInfo,"6,1,137,-1",1
TriPodBossGearB,TriPodBossZone,LayerA,MapPartsInfo,"6,1,148,-1",1
TriPodBossGearB,TriPodBossZone,LayerA,MapPartsInfo,"6,1,153,-1",1
TriPodBossGearBody,TriPodBossZone,LayerA,MapPartsInfo,"9,1,169,-1",1
TriPodBossGearC,TriPodBossZone,LayerA,MapPartsInfo,"0,1,155,-1",1
TriPodBossGearC,TriPodBossZone,LayerA,MapPartsInfo,"3,1,152,-1",1
TriPodBossGearC,TriPodBossZone,LayerA,MapPartsInfo,"6,1,153,-1",1
TriPodBossGearSmallA,TriPodBossZone,LayerA,MapPartsInfo,"1,0,152,-1",1
TriPodBossGearSmallA,TriPodBossZone,LayerA,MapPartsInfo,"4,0,145,-1",1
TriPodBossGearSmallA,TriPodBossZone,LayerA,MapPartsInfo,"7,0,151,-1",1
TriPodBossGearSmallB,TriPodBossZone,LayerA,MapPartsInfo,"1,0,141,-1",1
TriPodBossGearSmallB,TriPodBossZone,LayerA,MapPartsInfo,"4,0,131,-1",1
TriPodBossGearSmallB,TriPodBossZone,LayerA,MapPartsInfo,"7,0,160,-1",1
TriPodBossGearSmallC,TriPodBossZone,LayerA,MapPartsInfo,"0,0,130,-1",1
TriPodBossGearSmallC,TriPodBossZone,LayerA,MapPartsInfo,"0,0,140,-1",1
TriPodBossGearSmallC,TriPodBossZone,LayerA,MapPartsInfo,"1,0,158,-1",1
TriPodBossGearSmallC,TriPodBossZone,LayerA,MapPartsInfo,"3,0,149,-1",1
TriPodBossGearSmallC,TriPodBossZone,LayerA,MapPartsInfo,"3,0,167,-1",1
TriPodBossGearSmallC,TriPodBossZone,LayerA,MapPartsInfo,"4,0,165,-1",1
TriPodBossGearSmallC,TriPodBossZone,LayerA,MapPartsInfo,"6,0,132,-1",1
TriPodBossGearSmallC,TriPodBossZone,LayerA,MapPartsInfo,"6,0,175,-1",1
TriPodBossGearSmallC,TriPodBossZone,LayerA,MapPartsInfo,"7,0,143,-1",1
TriPodBossLeg1A,TriPodBossZone,LayerA,MapPartsInfo,"10,1,177,-1",1
TriPodBossLeg1A,TriPodBossZone,LayerA,MapPartsInfo,"20,1,133,-1",1
TriPodBossLeg1A,TriPodBossZone,LayerA,MapPartsInfo,"30,1,133,-1",1
TriPodBossLeg1B,TriPodBossZone,LayerA,MapPartsInfo,"11,1,140,-1",1
TriPodBossLeg1B,TriPodBossZone,LayerA,MapPartsInfo,"21,1,134,-1",1
TriPodBossLeg1B,TriPodBossZone,LayerA,MapPartsInfo,"31,1,153,-1",1
TriPodBossLeg1C,TriPodBossZone,LayerA,MapPartsInfo,"12,2,160,-1",1
TriPodBossLeg1C,TriPodBossZone,LayerA,MapPartsInfo,"22,1,143,-1",1
TriPodBossLeg1C,TriPodBossZone,LayerA,MapPartsInfo,"6,2,149,-1",1
TriPodBossLeg2A,TriPodBossZone,LayerA,MapPartsInfo,"1,1,156,-1",1
TriPodBossLeg2A,TriPodBossZone,LayerA,MapPartsInfo,"4,1,150,-1",1
TriPodBossLeg2A,TriPodBossZone,LayerA,MapPartsInfo,"7,2,174,-1",1
TriPodBossLeg2ABloom,TriPodBossZone,LayerA,MapPartsInfo,"1,-1,-1,-1",1
TriPodBossLeg2ABloom,TriPodBossZone,LayerA,MapPartsInfo,"4,-1,-1,-1",1
TriPodBossLeg2ABloom,TriPodBossZone,LayerA,MapPartsInfo,"7,-1,-1,-1",1
TriPodBossLeg3A,TriPodBossZone,LayerA,MapPartsInfo,"13,1,155,-1",1
TriPodBossLeg3A,TriPodBossZone,LayerA,MapPartsInfo,"23,1,162,-1",1
TriPodBossLeg3A,TriPodBossZone,LayerA,MapPartsInfo,"33,1,138,-1",1
TriPodBossLegBottom,TriPodBossZone,LayerA,MapPartsInfo,"16,-1,-1,-1",1
TriPodBossLegBottom,TriPodBossZone,LayerA,MapPartsInfo,"26,-1,-1,-1",1
TriPodBossLegBottom,TriPodBossZone,LayerA,MapPartsInfo,"36,-1,-1,-1",1
TrialBubbleMoveWallA,CubeBubbleEXAZone,Common,MapPartsInfo,"-1,-1,-1,-1",0
TrialBubbleRevolvingPartsA,CubeBubbleEXAZone,Common,MapPartsInfo,"-1,-1,-1,-1",0
TrialBubbleRotateWallA,CubeBubbleEXAZone,Common,MapPartsInfo,"-1,-1,-1,-1",0
TripodBossBodyABloom,TriPodBossZone,LayerA,MapPartsInfo,"9,-1,-1,-1",1
TripodBossFoot,TriPodBossZone,LayerA,MapPartsInfo,"16,1,171,-1",1
TripodBossFoot,TriPodBossZone,LayerA,MapPartsInfo,"26,2,140,-1",1
TripodBossFoot,TriPodBossZone,LayerA,MapPartsInfo,"36,2,151,-1",1
TripodBossFootBloom,TriPodBossZone,LayerA,MapPartsInfo,"16,-1,-1,-1",1
TripodBossFootBloom,TriPodBossZone,LayerA,MapPartsInfo,"26,-1,-1,-1",1
TripodBossFootBloom,TriPodBossZone,LayerA,MapPartsInfo,"36,-1,-1,-1",1
UFOBattleStageC,VsHugeBattleShipZone,LayerB,MapPartsInfo,"-1,-1,-1,-1",0
UFOBattleStageD,VsHugeBattleShipZone,LayerB,MapPartsInfo,"-1,-1,-1,-1",0
UFOBattleStageD,VsHugeBattleShipZone,LayerC,MapPartsInfo,"-1,-1,-1,-1",0
UFOBattleStageE,VsHugeBattleShipZone,LayerB,MapPartsInfo,"-1,-1,-1,-1",0
UFOKinoko,BeltConveyerExGalaxy,Common,MapPartsInfo,"-1,-1,-1,-1",0
UFOKinoko,GCaptureTutorialZone,LayerB,MapPartsInfo,"0,-1,-1,-1",1
UFOKinoko,MarblePlanetZone,LayerA,MapPartsInfo,"-1,-1,-1,-1",0
UFOKinoko,OceanRingZone,LayerA,MapPartsInfo,"-1,-1,-1,-1",0
UFOKinoko,OceanRingZone,LayerC,MapPartsInfo,"-1,-1,-1,-1",0
UFOKinoko,OceanRingZone,LayerD,MapPartsInfo,"0,-1,-1,-1",1
UFOKinoko,OceanRingZone,LayerD,MapPartsInfo,"1,-1,-1,-1",1
UFOKinoko,OceanRingZone,LayerD,MapPartsInfo,"2,-1,-1,-1",1
UFOKinoko,OceanRingZone,LayerD,MapPartsInfo,"3,-1,-1,-1",1
UFOKinoko,OceanRingZone,LayerD,MapPartsInfo,"4,-1,-1,-1",1
UFOKinoko,PhantomGalaxy,LayerA,MapPartsInfo,"1,-1,-1,-1",1
UFOKinoko,PhantomGalaxy,LayerB,MapPartsInfo,"1,-1,-1,-1",1
UFOKinoko,PhantomGalaxy,LayerC,MapPartsInfo,"1,-1,-1,-1",1
UFOKinoko,SeaVolcanoZone,Common,MapPartsInfo,"-1,-1,-1,-1",0
UFOKinoko,SkullSharkGalaxy,Common,MapPartsInfo,"1,-1,-1,-1",1
UFOKinoko,StarDustGalaxy,LayerA,MapPartsInfo,"0,-1,-1,-1",1
UFOKinoko,StarDustGalaxy,LayerA,MapPartsInfo,"2,-1,-1,-1",1
UFOKinoko,StarDustGalaxy,LayerC,MapPartsInfo,"0,-1,-1,-1",1
UFOKinoko,StarDustGalaxy,LayerC,MapPartsInfo,"2,-1,-1,-1",1
UFONormalB,CannonGCaptureZone,LayerA,MapPartsInfo,"-1,-1,-1,-1",0
UFONormalD,SpaceMineGCaptureZone,LayerA,MapPartsInfo,"-1,-1,-1,-1",0
UFOStrongA,UfoFleetLv1Zone,LayerA,MapPartsInfo,"-1,-1,-1,-1",0
UFOStrongA,UfoFleetLv1Zone,LayerB,MapPartsInfo,"-1,-1,-1,-1",0
UFOStrongA,UfoFleetLv1Zone,LayerD,MapPartsInfo,"-1,-1,-1,-1",0
UFOStrongA,UfoFleetLv3Zone,LayerA,MapPartsInfo,"-1,-1,-1,-1",0
UFOStrongA,VsHugeBattleShipZone,LayerB,MapPartsInfo,"-1,-1,-1,-1",0
UFOStrongA,VsHugeBattleShipZone,LayerC,MapPartsInfo,"-1,-1,-1,-1",0
WaterBazookaTowerMoveStepA,ReverseForestHomeZone,LayerG,MapPartsInfo,"-1,-1,-1,-1",0
WaterBazookaTowerMoveStepB,ReverseForestHomeZone,LayerE,MapPartsInfo,"-1,-1,-1,-1",0
WaterBazookaTowerMoveStepB,ReverseForestHomeZone,LayerI,MapPartsInfo,"-1,-1,-1,-1",0
WaterBazookaTowerMoveStepC,ReverseForestHomeZone,LayerE,MapPartsInfo,"-1,-1,-1,-1",0
WaterBazookaTowerMoveStepC,ReverseForestHomeZone,LayerI,MapPartsInfo,"-1,-1,-1,-1",0
WaterRoadCaveRotateGround,WaterRoadCaveExZone,Common,MapPartsInfo,"-1,-1,-1,-1",0
WaterRoadCaveStepA,WaterRoadCaveExZone,Common,MapPartsInfo,"-1,-1,-1,-1",0
WindMillPropeller,TamakoroExAZone,Common,MapPartsInfo,"-1,-1,-1,-1",0
WindMillPropellerMini,TamakoroExBZone,Common,MapPartsInfo,"-1,-1,-1,-1",0
