name,zone,layer,list,args,has_args
CoinFlower,ReverseForestHomeZone,LayerB,ObjInfo,"0,-1,-1,-1,-1,-1,-1,-1",1
CoinFlower,SandIslandZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CoinFlower,SoramameCZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CoinReplica,BattleShipKillerPlanetZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CoinReplica,BrokenKillerPlanetZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CoinReplica,KoopaJrShipBattleLv1Tmp1Zone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CoinReplica,ReverseGravityTowerZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CoinReplica,TriPodBossZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CoinReplica,VsHugeBattleShipZone,LayerB,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CoinSpot,IceRingBZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollapsePlane,AsteroidBlockZone,LayerB,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollapsePlane,AsteroidBlockZone,LayerM,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollapsePlane,BreakDownPlanetGalaxy,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollapsePlane,BreakDownPlanetZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollapsePlane,IceMountainZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollapsePlane,OnimasuZone,LayerC,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollapsePlane,SoramameZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollapsePlane,VanVanVanishLv2Zone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollectTico,AsteroidBlockZone,LayerB,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollectTico,DesertInsideZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollectTico,HellLavaBallRisingPlanetZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollectTico,OceanRingZone,LayerC,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollectTico,StarDustAssemblyBlockZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollisionBlocker,ChoConveyorZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollisionBlocker,ChoConveyorZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollisionBlocker,ElectricUfoLevel2Zone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollisionBlocker,ElectricUfoZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollisionBlocker,FloaterLandZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollisionBlocker,ForestHomeZone,LayerJ,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollisionBlocker,HeavenlyBeachZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollisionBlocker,HeavensDoorGalaxy,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollisionBlocker,HeavensDoorMysteriousZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollisionBlocker,HellHomeZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollisionBlocker,HellJKillerZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollisionBlocker,ReverseForestHomeZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CollisionBlocker,SandChangeSizeZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
ColorPencil,ChoConveyorZone,LayerA,ObjInfo,"-1,0,-1,-1,-1,-1,-1,-1",1
ColorPencil,FactoryGalaxy,Common,ObjInfo,"-1,0,-1,-1,-1,-1,-1,-1",1
ColorPencil,FactoryGalaxy,Common,ObjInfo,"-1,2,-1,-1,-1,-1,-1,-1",1
ColorPencil,FactoryGalaxy,Common,ObjInfo,"-1,3,-1,-1,-1,-1,-1,-1",1
ColorPencil,FactoryGalaxy,LayerB,ObjInfo,"-1,0,-1,-1,-1,-1,-1,-1",1
ColorPencil,HopperTutorialZone,Common,ObjInfo,"-1,1,-1,-1,-1,-1,-1,-1",1
ConcreteBlock,TamakoroExBZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
Creeper,FlowerRoadZone,LayerA,ObjInfo,"-1,10,40,-1,-1,-1,-1,-1",1
Creeper,FlowerRoadZone,LayerA,ObjInfo,"-1,10,50,-1,-1,-1,-1,-1",1
Creeper,ForestBossZone,Common,ObjInfo,"120,15,40,100,-1,-1,-1,-1",1
Creeper,ForestBossZone,Common,ObjInfo,"150,12,40,100,-1,-1,-1,-1",1
Creeper,ForestBossZone,Common,ObjInfo,"150,15,40,100,-1,-1,-1,-1",1
Creeper,ForestBossZone,LayerA,ObjInfo,"150,14,38,100,-1,-1,-1,-1",1
Creeper,ReverseForestHomeZone,LayerC,ObjInfo,"-1,30,50,-1,-1,-1,-1,-1",1
Creeper,ReverseForestHomeZone,LayerE,ObjInfo,"400,25,50,700,-1,-1,-1,-1",1
Creeper,ReverseForestHomeZone,LayerE,ObjInfo,"50,-1,-1,70,-1,-1,-1,-1",1
CrossRingOpaquePlanet,CrossRingZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrossRingTransparentPlanet,CrossRingZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageL,HeavenlyBeachZone,LayerA,ObjInfo,"1,-1,-1,-1,-1,-1,-1,1",1
CrystalCageL,HellShellZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageL,OnimasuZone,LayerA,ObjInfo,"3,-1,-1,-1,-1,-1,-1,-1",1
CrystalCageL,OnimasuZone,LayerB,ObjInfo,"4,-1,-1,-1,-1,-1,-1,-1",1
CrystalCageL,QuestionBoxZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageL,SandTowerZone,LayerA,ObjInfo,"1,-1,-1,-1,-1,-1,-1,-1",1
CrystalCageM,DorayakiFortressZone,LayerB,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,3",1
CrystalCageM,HeavensDoorMysteriousZone,LayerA,ObjInfo,"0,-1,-1,-1,-1,-1,-1,-1",1
CrystalCageM,HeavensDoorMysteriousZone,LayerA,ObjInfo,"0,-1,-1,-1,-1,-1,-1,3",1
CrystalCageM,IceMountainZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageM,IceMountainZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageM,SweetsAsteroidZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageM,SweetsAsteroidZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,BirthdayCakeZone,LayerA,ObjInfo,"0,-1,-1,-1,-1,-1,-1,-1",1
CrystalCageS,BirthdayCakeZone,LayerA,ObjInfo,"0,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,CoCoTwinZone,LayerB,ObjInfo,"-1,-1,-1,-1,-1,-1,2,1",1
CrystalCageS,CubeBubbleExLv2Galaxy,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageS,CubeBubbleExLv2Galaxy,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,DandelionHillZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,DesertInsideZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,12",1
CrystalCageS,DesertInsideZone,LayerA,ObjInfo,"0,-1,-1,-1,-1,-1,-1,12",1
CrystalCageS,DinoPackunBattleLv2Zone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,DinoPackunBattleLv2Zone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,DinoPackunBattleZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,DinoPackunBattleZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,DiskGardenZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,DiskGardenZone,LayerB,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,DiskGardenZone,LayerC,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,ForestHomeZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,GCaptureTutorialZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageS,GCaptureTutorialZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,GCaptureTutorialZone,LayerB,ObjInfo,"0,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,GCaptureTutorialZone,LayerL,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageS,GCaptureTutorialZone,LayerL,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,GCaptureTutorialZone,LayerL,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,GCaptureTutorialZone,LayerL,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,9",1
CrystalCageS,GCaptureTutorialZone,LayerL,ObjInfo,"-1,-1,-1,-1,-1,-1,0,1",1
CrystalCageS,GCaptureTutorialZone,LayerL,ObjInfo,"-1,-1,-1,-1,-1,-1,1,1",1
CrystalCageS,GCaptureTutorialZone,LayerL,ObjInfo,"-1,-1,-1,-1,-1,-1,2,1",1
CrystalCageS,GCaptureTutorialZone,LayerL,ObjInfo,"-1,-1,-1,-1,-1,-1,4,1",1
CrystalCageS,GhostShipCaveZone,Common,ObjInfo,"0,-1,-1,-1,-1,-1,-1,-1",1
CrystalCageS,GlassyTwinsPlanetZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,GlassyTwinsPlanetZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,1",1
CrystalCageS,GlassyTwinsPlanetZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,2",1
CrystalCageS,GlassyTwinsPlanetZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,HeavensBlackHoleZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,HeavensBlackHoleZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,11",1
CrystalCageS,HeavensDoorLargeZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageS,HeavensDoorSmallZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,HellHomeZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,HellHomeZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,HellHomeZone,LayerD,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,14",1
CrystalCageS,HellHomeZone,LayerD,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,8",1
CrystalCageS,HellMeteoZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,14",1
CrystalCageS,HellShellZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageS,HellShellZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,IceLavaIslandZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageS,IceLavaIslandZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,IceMountainZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageS,IceMountainZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,IceMountainZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,IceRingAZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,IceRingAZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,11",1
CrystalCageS,IceRingAZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,9",1
CrystalCageS,IceRingAZone,LayerB,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageS,IceRingAZone,LayerB,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,IceRingBZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageS,IceRingBZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,IceRingBZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,3",1
CrystalCageS,KoopaBattleVs1BossZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,KoopaBattleVs1Galaxy,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,8",1
CrystalCageS,KoopaBattleVs1Galaxy,Common,ObjInfo,"0,-1,0,0,-1,-1,-1,14",1
CrystalCageS,KoopaBattleVs2BossZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,KoopaBattleVs2Galaxy,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,5",1
CrystalCageS,KoopaBattleVs2Galaxy,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,8",1
CrystalCageS,KoopaBattleVs2Galaxy,Common,ObjInfo,"1,-1,-1,-1,-1,-1,-1,14",1
CrystalCageS,KoopaBattleVs3BossZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,KoopaJrShipLV1Galaxy,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,OceanTwinPiratesZone,LayerB,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,3",1
CrystalCageS,OceanTwinPiratesZone,LayerB,ObjInfo,"-1,-1,-1,-1,-1,-1,1,1",1
CrystalCageS,OtaKingStageZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,PeachCastleGardenGalaxy,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageS,PeachCastleGardenGalaxy,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,0,1",1
CrystalCageS,PeachCastleGardenGalaxy,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,1,1",1
CrystalCageS,PeachCastleGardenGalaxy,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,2,1",1
CrystalCageS,PeachCastleGardenGalaxy,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,3,1",1
CrystalCageS,PeachCastleGardenGalaxy,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,4,1",1
CrystalCageS,PhantomSpaceGraveyardZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,14",1
CrystalCageS,PuffballBZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,PuffballCZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,PuffballZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,PuffballZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,ReverseForestHomeZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,ReverseGravityTowerZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,ReverseGravityTowerZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,ReverseGravityTowerZone,Common,ObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
CrystalCageS,SandIslandZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,SandIslandZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,SandIslandZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,SandStreamZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,10",1
CrystalCageS,SoramameBZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,SoramameCZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,SoramameZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,3",1
CrystalCageS,SpaceStationZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,11",1
CrystalCageS,StarEggRoadZone,LayerC,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,3",1
CrystalCageS,StarEggRoadZone,LayerC,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,SweetsAsteroidZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CrystalCageS,SweetsAsteroidZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,0",1
CrystalCageS,SweetsAsteroidZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,4",1
CrystalCageS,ThrowTutorialZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,0,1",1
CrystalCageS,ThrowTutorialZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,1,1",1
CrystalCageS,ThrowTutorialZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,2,1",1
CrystalCageS,ThrowTutorialZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,4,1",1
CubeBubbleExHomeStep,CubeBubbleEXBZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CubeBubbleExPartsA,CubeBubbleEXBZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CubeBubbleExPartsA,CubeBubbleEXCZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CubeBubbleExStartStep,CubeBubbleEXBZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CubeBubbleExStartStep,CubeBubbleEXCZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CubeBubbleExStartStep,CubeBubbleExDZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,AstroGalaxy,Common,ObjInfo,"-1,0,-1,-1,-1,-1,-1,-1",1
CutBushGroup,CubeBubbleExSZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,DiskGardenZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,DiskGardenZone,Common,ObjInfo,"-1,1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,DiskGardenZone,Common,ObjInfo,"-1,2,1,-1,-1,-1,-1,-1",1
CutBushGroup,DiskGardenZone,LayerA,ObjInfo,"-1,1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,FlowerRoadZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,FlowerRoadZone,LayerA,ObjInfo,"-1,1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,ForestBossZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,ForestBossZone,LayerA,ObjInfo,"3,-1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,ForestBossZone,LayerA,ObjInfo,"5,-1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,ForestHomeZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,ForestHomeZone,Common,ObjInfo,"-1,1,1,-1,-1,-1,-1,-1",1
CutBushGroup,ForestHomeZone,Common,ObjInfo,"3,-1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,ForestHomeZone,LayerA,ObjInfo,"-1,3,1,-1,-1,-1,-1,-1",1
CutBushGroup,GCaptureTutorialZone,Common,ObjInfo,"1,1,1,-1,-1,-1,-1,-1",1
CutBushGroup,GhostShipCaveZone,Common,ObjInfo,"1,-1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,GhostShipCaveZone,Common,ObjInfo,"1,1,1,-1,-1,-1,-1,-1",1
CutBushGroup,GlassyTwinsPlanetZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,HeavenlyBeachZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,HeavensDoorMysteriousZone,Common,ObjInfo,"-1,3,1,-1,-1,-1,-1,-1",1
CutBushGroup,OceanRingZone,Common,ObjInfo,"1,1,1,-1,-1,-1,-1,-1",1
CutBushGroup,PhantomIceMazeZone,Common,ObjInfo,"1,1,1,-1,-1,-1,-1,-1",1
CutBushGroup,PuffballBZone,Common,ObjInfo,"-1,1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,PuffballCZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,PuffballCZone,LayerA,ObjInfo,"4,-1,1,-1,-1,-1,-1,-1",1
CutBushGroup,PukupukuGambolZone,Common,ObjInfo,"8,4,-1,-1,-1,-1,-1,-1",1
CutBushGroup,PukupukuGambolZone,Common,ObjInfo,"8,8,1,-1,-1,-1,-1,-1",1
CutBushGroup,RabbitMazeZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,SandIslandZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,SandIslandZone,LayerA,ObjInfo,"-1,2,-1,-1,-1,-1,-1,-1",1
CutBushGroup,SoramameBZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,SoramameBZone,LayerA,ObjInfo,"3,-1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,SoramameBZone,LayerA,ObjInfo,"4,1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,SoramameCZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,SoramameZone,LayerA,ObjInfo,"-1,1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,SoramameZone,LayerA,ObjInfo,"3,1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,SoramameZone,LayerA,ObjInfo,"4,1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,StarEggRoadZone,LayerC,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
CutBushGroup,StarEggRoadZone,LayerC,ObjInfo,"-1,1,-1,-1,-1,-1,-1,-1",1
CutBushGroup,StarEggRoadZone,LayerC,ObjInfo,"-1,3,1,-1,-1,-1,-1,-1",1
CylinderInsidePlanetA,HopperBonusZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DandelionHillPlanet,DandelionHillZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DangerSignBoard,CubeBubbleEXAZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DangerSignBoard,CubeBubbleExSZone,LayerA,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DangerSignBoard,DesertDiskZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DangerSignBoard,KoopaBattleVs3ArigaCZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DangerSignBoard,SandStormJumpZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DangerSignBoard,WaterRoadCaveExZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DarkHopperPlanetB,PhantomDarknessRoomZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DarkHopperPlanetC,PhantomDarknessRoomZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DarkHopperPlanetD,PhantomDarknessRoomZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DarkHopperPlanetPartsA,PhantomDarknessRoomZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DarkHopperPlanetPartsC,PhantomDarknessRoomZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DarkHopperPlanetPartsD,PhantomDarknessRoomZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DarknessRoomAir,PhantomDarknessRoomZone,Common,ObjInfo,"100,-1,-1,-1,-1,-1,-1,-1",1
DarknessRoomAir,PhantomGalaxy,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DarknessRoomDoorA,DarknessRoomZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DarknessRoomDoorA,DarknessRoomZone,Common,ObjInfo,"0,-1,-1,-1,-1,-1,-1,-1",1
DarknessRoomPlanet,DarknessRoomZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DarknessRoomPlanetPartsA,DarknessRoomZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DashRing,GhostShipCaveZone,LayerC,ObjInfo,"100,-1,-1,-1,-1,-1,-1,-1",1
DashRing,OceanRingZone,LayerB,ObjInfo,"100,-1,-1,-1,-1,-1,-1,-1",1
DashRing,OceanRingZone,LayerM,ObjInfo,"100,-1,-1,-1,-1,-1,-1,-1",1
DeadLeaves,ReverseForestHomeZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeadLeaves,ReverseForestHomeZone,Common,ObjInfo,"0,-1,-1,-1,-1,-1,-1,-1",1
DeadLeaves,ReverseForestHomeZone,Common,ObjInfo,"1,-1,-1,-1,-1,-1,-1,-1",1
DeadLeaves,ReverseForestHomeZone,Common,ObjInfo,"1,1,-1,-1,-1,-1,-1,-1",1
DeadLeaves,ReverseForestHomeZone,LayerE,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeadLeaves,ReverseForestHomeZone,LayerK,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeadLeaves,ReverseForestHomeZone,LayerK,ObjInfo,"1,-1,-1,-1,-1,-1,-1,-1",1
DeathPromenade2DPlanet,TeresaMario2DGalaxy,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathPromenadeMovePartsSpuareA,TeresaMario2DGalaxy,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathSandEnvironmentPyramid,SandTowerZone,Common,ObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
