name,zone,layer,list,args,has_args
DeathCube,HoneyBeeExGalaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,HoneyMysteryRoomZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,HopperBottleZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,HopperTutorialZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,IceMountainZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,IceVolcanoGalaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,KoopaBattleVs1Galaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,KoopaBattleVs2BossZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,KoopaBattleVs2Galaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,KoopaBattleVs3AZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,KoopaBattleVs3BZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,KoopaBattleVs3BossZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,KoopaBattleVs3DZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,KoopaBattleVs3Galaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,KoopaBattleVs3StartZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,KoopaJrShipLV1Galaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,MarioLancherLecture2Zone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,MechanicKoopaZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,MechanicKoopaZone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,MiniMechanicKoopaZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,OceanPhantomCaveGalaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,OceanRingGalaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,OceanTwinPiratesZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,PhantomDarknessRoomZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,PhantomGalaxy,Common,AreaObjInfo,"0,-1,-1,-1,-1,-1,-1,-1",1
DeathCube,PhantomGalaxy,Common,AreaObjInfo,"3000,-1,-1,-1,-1,-1,-1,-1",1
DeathCube,PhantomGalaxy,LayerB,AreaObjInfo,"0,-1,-1,-1,-1,-1,-1,-1",1
DeathCube,PhantomNestZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,PhantomSpaceGraveyardZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,QuestionBoxZone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,ScrewFleetZone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,SoramameZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,SurfingLV1Galaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,SurfingLV1Zone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,SurfingLv2Galaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,SweetsAsteroidZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,TamakoroExAZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,TamakoroExBZone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,TeresaHouseZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,TeresaHouseZone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,UnderseaTunnelZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,VsHugeBattleShipLv2Zone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,VsHugeBattleShipZone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCube,WaterRoadCaveExZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCylinder,ElectricBegomanSpikeZone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathCylinder,KoopaBattleVs2Galaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathSphere,BattleShipGalaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DeathSphere,HellRotateGround2DPlanetZone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
DepthOfFieldCube,CosmosGardenGalaxy,LayerB,AreaObjInfo,"1,-1,-1,-1,-1,-1,-1,2",1
DepthOfFieldCube,DinoPackunBattleLv2Zone,LayerA,AreaObjInfo,"1,-1,-1,-1,-1,-1,-1,10",1
DepthOfFieldCube,DinoPackunBattleZone,Common,AreaObjInfo,"1,-1,-1,-1,-1,-1,-1,10",1
DepthOfFieldCube,FlipPanelExGalaxy,Common,AreaObjInfo,"-1,255,255,251,-1,-1,-1,-1",1
DepthOfFieldCube,KoopaJrShipBattleLv1Tmp1Zone,Common,AreaObjInfo,"-1,255,255,252,-1,-1,-1,-1",1
DepthOfFieldCube,PhantomNestZone,Common,AreaObjInfo,"-1,255,252,248,-1,-1,-1,-1",1
DepthOfFieldCube,SweetsAsteroidZone,Common,AreaObjInfo,"-1,255,255,246,-1,-1,-1,-1",1
DodoryuClosedCylinder,DandelionHillZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
EffectCylinder,DiskGardenZone,Common,AreaObjInfo,"1,0,-1,-1,-1,-1,-1,-1",1
EffectCylinder,DiskGardenZone,LayerA,AreaObjInfo,"1,0,-1,-1,-1,-1,-1,-1",1
EnvColorCube,PoleUnizoZone,Common,AreaObjInfo,"12,-1,-1,-1,-1,-1,-1,0.0",1
EnvColorCube,WaterRoadCaveExZone,Common,AreaObjInfo,"12,-1,-1,-1,-1,-1,-1,-1",1
ExtraWallCheckArea,SandTowerZone,Common,AreaObjInfo,"1000,-1,-1,-1,-1,-1,-1,-1",1
ExtraWallCheckArea,WallClimbEXAZone,LayerA,AreaObjInfo,"1000,-1,-1,-1,-1,-1,-1,-1",1
ExtraWallCheckArea,WallClimbEXBZone,LayerA,AreaObjInfo,"1000,-1,-1,-1,-1,-1,-1,-1",1
ExtraWallCheckArea,WallClimbEXCZone,LayerA,AreaObjInfo,"1000,-1,-1,-1,-1,-1,-1,-1",1
ExtraWallCheckCylinder,HoneyQueenZone,Common,AreaObjInfo,"1000,-1,-1,-1,-1,-1,-1,-1",1
FallsCube,ForestHomeZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
FallsCube,HeavenlyBeachZone,Common,AreaObjInfo,"100,-1,-1,-1,-1,-1,-1,-1",1
FallsCube,ReverseForestHomeZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
ForbidJumpCube,UnderseaTunnelZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
ForbidTriangleJumpCube,ClimbMysteryRoomZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
ForbidTriangleJumpCube,ForestHomeZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
ForbidTriangleJumpCube,HeavenlyBeachZone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
ForbidTriangleJumpCube,HellHomeZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
ForbidTriangleJumpCube,HellShellZone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
ForbidTriangleJumpCube,ReverseForestHomeZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
ForbidTriangleJumpCube,SkullSharkGalaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
ForbidWaterSearchCube,GhostShipCaveZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
ForbidWaterSearchCube,SpringWaterPlanetZone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
GlaringLightAreaCylinder,GhostShipCaveZone,Common,AreaObjInfo,"-1,-1,-1,0,-1,-1,-1,-1",1
GlaringLightAreaCylinder,GhostShipCaveZone,LayerH,AreaObjInfo,"-1,-1,-1,0,-1,-1,-1,-1",1
GlaringLightAreaCylinder,TeresaHouseZone,Common,AreaObjInfo,"0,-1,-1,0,-1,-1,-1,-1",1
GlaringLightAreaCylinder,TeresaHouseZone,LayerA,AreaObjInfo,"-1,-1,-1,0,-1,-1,-1,-1",1
GlaringLightAreaCylinder,WaterRoadCaveExZone,Common,AreaObjInfo,"-1,-1,-1,0,-1,-1,-1,-1",1
GlaringLightAreaCylinder,WaterRoadCaveExZone,Common,AreaObjInfo,"0,-1,-1,0,-1,-1,-1,-1",1
HazeCube,FloaterOtakingGalaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
HazeCube,HellHomeZone,Common,AreaObjInfo,"500,-1,-1,-1,-1,-1,-1,-1",1
HazeCube,HellPoolAZone,LayerA,AreaObjInfo,"500,-1,-1,-1,-1,-1,-1,-1",1
HazeCube,HellPoolBZone,LayerA,AreaObjInfo,"500,-1,-1,-1,-1,-1,-1,-1",1
HazeCube,HellProminenceGalaxy,Common,AreaObjInfo,"500,-1,-1,-1,-1,-1,-1,-1",1
HazeCube,IceRingBZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
HazeCube,KoopaBattleVs3DZone,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
HazeCube,VolMichihikiZone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
HazeCube,VolcanoPlanetZone,LayerA,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
HeavySteeringCube,KoopaBattleVs1Galaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
HipDropGuidanceCube,ReverseForestHomeZone,LayerG,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
LensFlareArea,AstroDome,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
LensFlareArea,AstroGalaxy,Common,AreaObjInfo,"10,-1,-1,-1,-1,-1,-1,-1",1
LensFlareArea,BreakDownPlanetGalaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
LensFlareArea,EggStarGalaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
LensFlareArea,HeavensDoorGalaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
LensFlareArea,OceanFloaterLandGalaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
LensFlareArea,OceanPhantomCaveGalaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
LensFlareArea,PhantomGalaxy,Common,AreaObjInfo,"4,-1,-1,-1,-1,-1,-1,-1",1
LensFlareArea,SandClockGalaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
LensFlareArea,StarDustGalaxy,Common,AreaObjInfo,"2,-1,-1,-1,-1,-1,-1,-1",1
LensFlareArea,StarDustGalaxy,Common,AreaObjInfo,"4,-1,-1,-1,-1,-1,-1,-1",1
LensFlareArea,TriLegLV1Galaxy,Common,AreaObjInfo,"-1,-1,-1,-1,-1,-1,-1,-1",0
LightCtrlCube,AsteroidBlockZone,Common,AreaObjInfo,"0,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AsteroidBlockZone,Common,AreaObjInfo,"1,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AsteroidBlockZone,Common,AreaObjInfo,"10,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AsteroidBlockZone,Common,AreaObjInfo,"2,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AsteroidBlockZone,Common,AreaObjInfo,"20,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AsteroidBlockZone,Common,AreaObjInfo,"3,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AsteroidBlockZone,Common,AreaObjInfo,"4,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AsteroidBlockZone,Common,AreaObjInfo,"5,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AsteroidBlockZone,Common,AreaObjInfo,"6,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AsteroidBlockZone,Common,AreaObjInfo,"7,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroDome,LayerA,AreaObjInfo,"0,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroDome,LayerB,AreaObjInfo,"1,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroDome,LayerC,AreaObjInfo,"2,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroDome,LayerD,AreaObjInfo,"3,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroDome,LayerE,AreaObjInfo,"4,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroDome,LayerF,AreaObjInfo,"5,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroGalaxy,Common,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroGalaxy,Common,AreaObjInfo,"6,100,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroGalaxy,LayerB,AreaObjInfo,"13,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroGalaxy,LayerC,AreaObjInfo,"1,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroGalaxy,LayerC,AreaObjInfo,"11,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroGalaxy,LayerC,AreaObjInfo,"2,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroGalaxy,LayerC,AreaObjInfo,"3,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroGalaxy,LayerD,AreaObjInfo,"4,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AstroGalaxy,LayerH,AreaObjInfo,"12,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,AutumnMysteryRoomZone,Common,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,BattleShipGalaxy,Common,AreaObjInfo,"1,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,BattleShipGalaxy,Common,AreaObjInfo,"2,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,BattleShipGalaxy,Common,AreaObjInfo,"3,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,BattleShipGalaxy,Common,AreaObjInfo,"4,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,BeamGunChaindPlanetZone,LayerA,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,BeltConveyerExGalaxy,Common,AreaObjInfo,"0,-1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,BirthdayCakeZone,Common,AreaObjInfo,"0,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,BombTimeAttack2Zone,LayerA,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,BombTimeAttackZone,LayerA,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,BossBazookaTowerZone,Common,AreaObjInfo,"0,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,CannonFleetGalaxy,Common,AreaObjInfo,"0,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,CannonFleetGalaxy,Common,AreaObjInfo,"1,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,CannonFleetGalaxy,Common,AreaObjInfo,"2,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,CannonFleetGalaxy,Common,AreaObjInfo,"3,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,CanonTurnOverZone,LayerA,AreaObjInfo,"1,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ChoConveyorZone,Common,AreaObjInfo,"0,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ChoConveyorZone,Common,AreaObjInfo,"1,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ChoConveyorZone,Common,AreaObjInfo,"2,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ClimbMysteryRoomZone,Common,AreaObjInfo,"15,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,CocoPoihanaZone,Common,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,CocoPoihanaZone,Common,AreaObjInfo,"1,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,CocoonEXZone,Common,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ColdTwinFallZone,Common,AreaObjInfo,"20,20,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,CosmosGardenGalaxy,Common,AreaObjInfo,"0,-1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,CrossRingZone,Common,AreaObjInfo,"10,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,DandelionHillZone,Common,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,DandelionHillZone,Common,AreaObjInfo,"1,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,DandelionHillZone,Common,AreaObjInfo,"2,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,DandelionHillZone,Common,AreaObjInfo,"3,3,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,DesertDiskZone,Common,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,DesertInsideZone,Common,AreaObjInfo,"0,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,DinoPackunBattleLv2Zone,LayerA,AreaObjInfo,"0,-1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,DinoPackunBattleLv2Zone,LayerA,AreaObjInfo,"1,-1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,DinoPackunBattleZone,Common,AreaObjInfo,"0,-1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,DinoPackunBattleZone,Common,AreaObjInfo,"1,-1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,DorayakiFortressZone,Common,AreaObjInfo,"0,-1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,DorayakiFortressZone,Common,AreaObjInfo,"1,-1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,DoughnutZone,Common,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"0,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"1,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"10,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"11,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"12,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"13,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"14,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"15,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"16,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"17,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"18,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"19,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"2,3,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"3,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"4,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"5,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"6,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"7,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"8,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EggStarGalaxy,Common,AreaObjInfo,"9,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ElectricBegomanSpikeZone,LayerA,AreaObjInfo,"0,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EringiPlanetZone,Common,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EringiPlanetZone,Common,AreaObjInfo,"1,5,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EringiPlanetZone,Common,AreaObjInfo,"2,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EringiPlanetZone,Common,AreaObjInfo,"3,5,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,EringiPlanetZone,Common,AreaObjInfo,"4,21,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,FlagDiscZone,Common,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,FlagDiscZone,Common,AreaObjInfo,"1,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,FlagDiscZone,Common,AreaObjInfo,"2,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,FlowerPlanetZone,Common,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ForestHomeZone,Common,AreaObjInfo,"1,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ForestHomeZone,Common,AreaObjInfo,"10,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ForestHomeZone,Common,AreaObjInfo,"2,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ForestHomeZone,Common,AreaObjInfo,"3,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ForestHomeZone,Common,AreaObjInfo,"4,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ForestHomeZone,Common,AreaObjInfo,"5,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ForestHomeZone,Common,AreaObjInfo,"6,20,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ForestHomeZone,Common,AreaObjInfo,"7,20,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ForestHomeZone,Common,AreaObjInfo,"8,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,ForestHomeZone,Common,AreaObjInfo,"9,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,FortressJumpBeamerZone,LayerA,AreaObjInfo,"0,0,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,FortressJumpBeamerZone,LayerA,AreaObjInfo,"1,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,GhostShipCaveZone,Common,AreaObjInfo,"0,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,GhostShipCaveZone,Common,AreaObjInfo,"1,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,GhostShipCaveZone,Common,AreaObjInfo,"2,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,GhostShipCaveZone,Common,AreaObjInfo,"3,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,GhostShipCaveZone,Common,AreaObjInfo,"4,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,GhostShipCaveZone,Common,AreaObjInfo,"5,15,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,GlassyTwinsPlanetZone,Common,AreaObjInfo,"1,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,GlassyTwinsPlanetZone,Common,AreaObjInfo,"2,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"1,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"10,8,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"11,8,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"12,8,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"13,8,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"14,8,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"15,8,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"16,10,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"17,11,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"2,2,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"3,3,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"4,3,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"5,4,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"6,5,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"7,6,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"8,7,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavenlyBeachZone,Common,AreaObjInfo,"9,8,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavensDoorGalaxy,Common,AreaObjInfo,"0,1,-1,-1,-1,-1,-1,-1",1
LightCtrlCube,HeavensDoorGalaxy,Common,AreaObjInfo,"1,2,-1,-1,-1,-1,-1,-1",1
